Location Id,Location,Deployment Id,Deployment,Product Id,Product,Total Pulls,Total Products Restocked,Total Restock Incidents,Total OOS Incidents,Avg Daily Pulls,Restocking Frequency (per day),OOS Frequency (per day),Avg OOS Duration (hours),OOS-to-Restock Ratio,Velocity-to-Restock Ratio,OOS Duration per Fill,Pulls per Fill
2680,Store A,1,Shelf 1,1289,Product 2,2911.0,3018.0,1262,83.0,19.151315789473685,8.302631578947368,0.5460526315789473,1.271500230923695,0.06576810009429403,2.303881220716728,0.08362415445730753,2.306637823789035
2680,Store A,1,Shelf 1,1299,Product 25,260.0,211.0,94,38.0,1.7105263157894737,0.618421052631579,0.25,19.81940324561404,0.4042123178385278,2.721943048576214,8.01124692408609,2.7656632273162427
2680,Store A,1,Shelf 1,1306,Product 18,409.0,425.0,162,34.0,2.6907894736842106,1.0657894736842106,0.2236842105263158,8.892993848039215,0.20986358866736624,2.5012230919765166,1.8663156029463202,2.5245355224986112
2680,Store A,1,Shelf 1,1308,Product 12,351.0,382.0,184,3.0,2.3092105263157894,1.2105263157894737,0.0197368421052631,18.39810138888889,0.016303461768382155,1.891979301423027,0.29995274260456856,1.907505026900712
2680,Store A,2,Shelf 2,1250,Product 11,397.0,409.0,187,19.0,2.611842105263158,1.230263157894737,0.125,12.456488026315789,0.10159884498155179,2.105877360492255,1.2655647960002139,2.122881129351372
2680,Store A,2,Shelf 2,1252,Product 19,248.0,245.0,130,3.0,1.631578947368421,0.8552631578947368,0.0197368421052631,31.149736944444445,0.023075148065533423,1.8856447688564477,0.7187847921954722,1.9075455734174296
2680,Store A,2,Shelf 2,1253,Product 3,1244.0,1279.0,606,10.0,8.18421052631579,3.986842105263158,0.0657894736842105,0.7886042777777779,0.016501377865051733,2.047669212536213,0.013013057173607331,2.0527714064124356
2680,Store A,2,Shelf 2,1254,Product 17,409.0,438.0,179,11.0,2.6907894736842106,1.1776315789473684,0.0723684210526315,5.356666994949495,0.0614490810569242,2.2656769333037894,0.32916226436760204,2.2847885592983634
2680,Store A,2,Shelf 2,1256,Product 1,7289.0,7243.0,2743,121.0,47.953947368421055,18.04605263157895,0.7960526315789473,0.3035281887052342,0.04411212500136711,2.6558378149913278,0.013389273401603834,2.657299827561693
2680,Store A,2,Shelf 2,1257,Product 16,570.0,572.0,202,43.0,3.75,1.3289473684210529,0.2828947368421052,13.150325859173126,0.21286074946784814,2.800707547169811,2.799188218130016,2.821642492945894
